InvoiceNo,Date,StoreID,ProductID,Category,Quantity,UnitPrice,Discount,CostPerUnit,CustomerType,PaymentMode
INV301,2025-06-21,S29,P4031,Shoes,1,1159,0.0,888.2106714401679,Returning,Card
INV302,2024-10-17,S31,P4867,Clothing,2,1105,0.0,706.4785520927093,New,Digital
INV303,2024-04-02,S46,P4561,Shoes,2,2121,30.0,1361.1064742748997,Returning,Cash
INV304,2024-02-28,S26,P4001,Clothing,4,1376,0.0,1061.2505514675026,New,Digital
INV305,2024-09-26,S07,P4362,Shoes,4,1365,0.0,1076.2650215908834,New,Digital
INV306,2025-10-19,S49,P5023,Accessories,1,1792,10.0,950.1385142585863,New,Digital
INV307,2024-06-07,S24,P7735,Shoes,2,2275,0.0,1174.8175638678506,Returning,Cash
INV308,2024-09-20,S30,P1288,Clothing,2,2790,10.0,1446.3462136526261,New,Cash
INV309,2025-03-16,S39,P6084,Clothing,3,586,0.0,429.0435141241799,New,Card
INV310,2024-07-01,S14,P5113,Accessories,2,2786,20.0,1798.2838290113557,Returning,Card
INV311,2025-08-04,S49,P2860,Accessories,4,1690,20.0,1150.4983993863632,New,Digital
INV312,2024-01-22,S38,P7074,Clothing,2,1486,0.0,959.1386926769916,Returning,Card
INV313,2025-09-03,S44,P5229,Shoes,1,2809,0.0,1963.7647076989224,Returning,Digital
INV314,2024-01-20,S12,P3344,Accessories,3,1153,0.0,684.8437960305375,New,Card
INV315,2024-05-10,S09,P1721,Clothing,4,758,10.0,506.1272442838145,Returning,Digital
INV316,2025-03-16,S39,P3415,Clothing,3,1089,20.0,668.6572959869387,Returning,Digital
INV317,2024-05-14,S04,P4141,Accessories,4,2184,20.0,1401.0342961774827,New,Cash
INV318,2025-04-18,S49,P6748,Clothing,2,1460,0.0,861.6440560220778,New,Digital
INV319,2024-10-26,S22,P9084,Shoes,4,2586,0.0,1966.9437944938757,Returning,Card
INV320,2025-01-26,S50,P4095,Clothing,1,1016,0.0,595.2177896981649,New,Digital
INV321,2024-09-13,S20,P8717,Shoes,2,2363,10.0,1618.9336066301407,Returning,Digital
INV322,2025-05-05,S10,P8966,Shoes,3,1284,10.0,1011.6604081060988,Returning,Card
INV323,2025-04-12,S14,P8217,Shoes,1,1603,20.0,964.2545551715997,New,Digital
INV324,2024-10-27,S27,P1478,Shoes,1,1118,10.0,683.2235297191658,Returning,Card
INV325,2025-05-21,S50,P8359,Clothing,1,1094,30.0,776.8068768988061,New,Cash
INV326,2024-03-09,S38,P1197,Shoes,3,1730,,1100.8264887138678,New,Digital
INV327,2025-07-24,S31,P7569,Clothing,2,873,20.0,532.3271528689811,New,Card
INV328,2024-09-21,S49,P8641,Accessories,2,1249,,804.5649677758279,Returning,Digital
INV329,2024-05-06,S26,P9990,Accessories,1,1425,0.0,853.6417532446881,New,Digital
INV330,2025-09-06,S10,P1753,Clothing,2,1817,20.0,1384.7823837358012,Returning,Card
INV331,2025-05-21,S13,P7962,Clothing,4,1015,30.0,608.1728982142846,Returning,Card
INV332,2025-04-27,S34,P6154,Clothing,2,1554,30.0,852.1209321212496,Returning,Card
INV333,2025-10-26,S47,P7182,Clothing,2,2041,0.0,1357.3972675004036,Returning,Card
INV334,2024-08-16,S08,P6791,Accessories,4,2470,0.0,1538.4593821550352,Returning,Digital
INV335,2024-07-01,S24,P5932,Clothing,1,2666,0.0,1787.4713667849323,Returning,Cash
INV336,2024-07-22,S39,P6558,Clothing,1,1732,0.0,1349.5685754870271,Returning,Cash
INV337,2025-08-10,S06,P8728,Shoes,1,1576,0.0,948.0627852789332,New,Card
INV338,2024-07-22,S43,P3208,Accessories,4,721,10.0,450.34992930931077,New,Digital
INV339,2024-10-25,S47,P8631,Accessories,3,864,20.0,523.1076481644525,Returning,Cash
INV340,2025-09-12,S45,P3941,Shoes,1,2372,0.0,1549.6659549633628,New,Cash
INV341,2025-01-26,S21,P4592,Shoes,4,2775,10.0,1866.5176792076934,New,Digital
INV342,2025-12-16,S05,P1303,Clothing,2,1212,0.0,888.1384894680625,Returning,Digital
INV343,2024-11-22,S42,P8957,Clothing,4,1850,10.0,1086.7165680277515,Returning,Cash
INV344,2024-07-28,S44,P3099,Accessories,2,2805,0.0,1671.4560608093384,Returning,Digital
INV345,2024-11-03,S43,P1784,Accessories,2,1756,0.0,1314.3310224509828,Returning,Cash
INV346,2025-02-12,S25,P3408,Accessories,4,1249,0.0,859.3719595570868,New,Cash
INV347,2024-04-24,S47,P8853,Clothing,1,2366,20.0,1589.712388327188,New,Digital
INV348,2025-02-04,S38,P8202,Clothing,3,2583,30.0,2065.1942900344334,,Card
INV349,2025-05-28,S22,P2711,Clothing,3,2341,,1429.480743022255,New,Card
INV350,2025-01-31,S23,P8871,Accessories,4,1424,0.0,969.6178931629457,New,Card
INV351,2024-07-15,S01,P5530,Accessories,3,1353,0.0,790.3914717799136,Returning,Card
INV352,2024-09-01,S18,P1638,Shoes,1,1180,0.0,781.4768875096704,Returning,Card
INV353,2024-08-09,S08,P2239,Clothing,3,1974,0.0,1275.7715609053475,New,Card
INV354,2024-04-30,S21,P7868,Clothing,3,1063,10.0,737.2052959986729,Returning,Cash
INV355,2025-04-11,S15,P4591,Shoes,3,2006,,1071.8104125736957,,Digital
INV356,2024-06-18,S04,P9059,Clothing,3,1558,30.0,886.1496676766934,New,Card
INV357,2024-04-17,S47,P2497,Shoes,3,1905,30.0,1162.2951916140473,New,Cash
INV358,2025-03-31,S06,P4312,Clothing,2,2549,0.0,1547.0015351585894,New,Card
INV359,2025-03-30,S38,P2561,Shoes,1,2300,20.0,1543.0771702215263,Returning,Cash
INV360,2024-01-13,S01,P1408,Clothing,1,513,0.0,310.15465409212027,New,Digital
INV361,2024-08-04,S47,P7816,Shoes,1,1932,20.0,972.602835905355,New,Digital
INV362,2025-10-10,S18,P2368,Clothing,4,1112,0.0,788.204935241975,New,Card
INV363,2024-07-23,S34,P4405,Accessories,1,1610,0.0,1191.9032994398453,Returning,Cash
INV364,2025-03-22,S48,P2945,Clothing,3,2831,0.0,1754.992266815662,,Card
INV365,2025-10-27,S37,P9199,Accessories,1,2307,20.0,1698.3493989899957,,Card
INV366,2025-07-03,S50,P4835,Accessories,2,2137,,1466.315361463737,New,Card
INV367,2025-12-30,S40,P2810,Clothing,2,2451,0.0,1932.9841712088814,New,Card
INV368,2024-09-15,S04,P5533,Clothing,1,2214,10.0,1302.200029026097,Returning,Card
INV369,2025-04-23,S44,P3629,Shoes,4,941,20.0,506.5734333211765,New,Digital
INV370,2024-08-01,S46,P6935,Clothing,1,2636,30.0,1496.8776416502772,Returning,Cash
INV371,2025-07-26,S23,P5940,Accessories,3,968,0.0,649.9289195253698,Returning,Card
INV372,2024-01-31,S12,P8061,Clothing,1,904,10.0,671.6730470590486,Returning,Cash
INV373,2025-06-09,S25,P6754,Clothing,4,2505,20.0,1722.799699353912,New,Card
INV374,2025-04-12,S39,P4575,Shoes,1,1906,0.0,1508.1304660151225,Returning,Card
INV375,2025-10-29,S36,P7602,Clothing,3,743,20.0,405.9076123233571,New,Card
INV376,2024-06-16,S13,P6679,Shoes,2,1813,20.0,969.0906010990129,New,Card
INV377,2024-11-21,S37,P2420,Clothing,4,1908,10.0,1353.8957838654862,New,Card
INV378,2024-04-28,S08,P7932,Accessories,1,2209,0.0,1675.998641434796,New,Card
INV379,2024-07-16,S10,P6648,Shoes,2,1045,0.0,726.1216141759257,Returning,Digital
INV380,2025-09-18,S18,P5593,Accessories,2,622,0.0,325.5843050655115,New,Cash
INV381,2024-07-17,S38,P6478,Accessories,4,1804,0.0,1359.0332798675497,New,Card
INV382,2025-01-13,S42,P7170,Shoes,4,1958,,1260.7081351300915,New,Cash
INV383,2025-09-29,S48,P2011,Shoes,3,2378,0.0,1238.7869590792834,Returning,Card
INV384,2024-10-19,S16,P1026,Clothing,1,1420,30.0,850.8888353007148,New,Digital
INV385,2025-11-04,S21,P2496,Shoes,3,2935,0.0,1911.8409717328486,,Digital
INV386,2025-07-17,S28,P4565,Accessories,3,1780,30.0,1204.747150857969,Returning,Digital
INV387,2024-10-07,S02,P5077,Clothing,2,2313,0.0,1277.8614141659948,New,Digital
INV388,2025-06-10,S17,P9080,Clothing,1,1316,,824.2177735793365,New,Cash
INV389,2025-11-28,S50,P5868,Shoes,3,1481,30.0,829.3451541188908,New,Digital
INV390,2024-07-13,S32,P6403,Shoes,4,2173,0.0,1241.7613692577663,New,Card
INV391,2025-09-05,S33,P2061,Shoes,4,2062,20.0,1301.3066636885953,Returning,Digital
INV392,2024-08-27,S10,P4902,Accessories,2,2716,10.0,1923.4615364626661,New,Card
INV393,2024-10-01,S42,P6649,Clothing,2,1215,0.0,866.1459369855183,Returning,Digital
INV394,2025-12-01,S12,P7788,Shoes,4,884,0.0,558.9206515447046,New,Cash
INV395,2025-11-05,S50,P8957,Shoes,1,2260,0.0,1440.7130898497908,New,Card
INV396,2024-09-23,S43,P6851,Shoes,1,2940,30.0,2319.6962376920965,,Cash
INV397,2025-04-13,S02,P1615,Accessories,2,2710,0.0,2005.1805948379836,,Cash
INV398,2025-06-12,S01,P3527,Shoes,2,1903,10.0,1297.1174253186125,Returning,Cash
INV399,2024-03-28,S08,P5569,Clothing,3,1467,20.0,915.2394949920051,Returning,Digital
INV400,2024-04-04,S06,P4967,Accessories,3,2768,0.0,1633.4033176577311,New,Digital
INV401,2025-12-02,S11,P3766,Clothing,4,2059,0.0,1529.3425880715574,New,Card
INV402,2025-11-10,S20,P5724,Clothing,2,1383,10.0,887.8275934132971,New,Digital
INV403,2025-06-05,S09,P8736,Clothing,4,2016,0.0,1606.6991297843051,New,Card
INV404,2025-12-30,S09,P1742,Shoes,1,1665,30.0,1213.3241817605267,Returning,Card
INV405,2024-08-11,S29,P4938,Accessories,3,1788,10.0,1048.6608448506738,New,Card
INV406,2024-08-04,S32,P2266,Clothing,2,2434,10.0,1728.1317959305343,,Cash
INV407,2025-07-30,S04,P1734,Shoes,1,557,10.0,369.1686304620922,New,Cash
INV408,2025-03-08,S28,P5279,Accessories,2,771,10.0,609.5349395759537,New,Card
INV409,2024-09-24,S19,P3414,Clothing,4,1793,10.0,1239.8618528241184,New,Digital
INV410,2024-10-10,S33,P2500,Clothing,4,2845,0.0,1867.7659779441321,,Digital
INV411,2025-02-19,S47,P9730,Clothing,3,1045,10.0,571.3121914404157,Returning,Digital
INV412,2024-04-05,S28,P5759,Clothing,4,1189,10.0,792.2604889201538,New,Card
INV413,2024-01-14,S12,P7332,Clothing,4,2316,10.0,1758.3472842575338,New,Cash
INV414,2024-06-29,S08,P2548,Accessories,2,1442,0.0,1043.4695788034485,New,Cash
INV415,2025-11-26,S02,P3705,Clothing,1,746,20.0,513.5278790273027,Returning,Card
INV416,2025-10-18,S21,P1804,Clothing,4,1315,0.0,681.6423928823473,,Digital
INV417,2025-07-12,S01,P6787,Clothing,4,2797,30.0,1637.9254582631845,New,Cash
INV418,2024-01-12,S15,P9970,Clothing,1,2252,0.0,1315.3769192001607,New,Digital
INV419,2025-09-11,S39,P5538,Shoes,2,764,10.0,455.5183207909086,Returning,Cash
INV420,2025-09-28,S50,P1990,Accessories,3,1829,0.0,1005.5038997719322,New,Cash
INV421,2025-12-16,S30,P3626,Shoes,2,854,10.0,660.6519586944954,Returning,Card
INV422,2024-06-16,S05,P2076,Clothing,4,1277,0.0,914.5433085652586,New,Cash
INV423,2024-07-15,S45,P7965,Shoes,1,2703,30.0,1387.015606912332,Returning,Digital
INV424,2024-02-13,S01,P5079,Accessories,1,2044,10.0,1356.3865412586974,New,Card
INV425,2024-11-27,S37,P1721,Accessories,4,1744,,1314.6187625950763,New,Cash
INV426,2024-04-07,S21,P5997,Shoes,3,725,20.0,430.04282392550283,Returning,Card
INV427,2025-05-03,S41,P1095,Shoes,4,2962,0.0,2110.138787925607,Returning,Cash
INV428,2024-10-20,S18,P9684,Accessories,4,1440,,939.4326053335385,Returning,Cash
INV429,2025-03-01,S24,P5889,Clothing,1,1607,30.0,1030.7220224626442,,Cash
INV430,2024-02-08,S12,P4354,Shoes,3,806,20.0,424.985889830568,Returning,Cash
INV431,2024-11-21,S27,P2598,Accessories,2,1025,20.0,657.6866478698118,Returning,Digital
INV432,2024-08-08,S33,P6615,Shoes,4,1959,0.0,1038.1129448298152,New,Card
INV433,2025-04-20,S10,P1141,Clothing,3,2935,0.0,1489.795614134865,Returning,Digital
INV434,2024-10-28,S24,P9463,Accessories,2,2996,20.0,1987.011134959577,New,Card
INV435,2024-12-03,S44,P9294,Shoes,1,963,0.0,707.9113205201097,Returning,Digital
INV436,2025-06-15,S15,P4956,Accessories,2,2740,0.0,1523.7997694801668,Returning,Digital
INV437,2024-08-16,S25,P6170,Clothing,4,2277,,1265.7742460910995,Returning,Digital
INV438,2025-05-13,S14,P7689,Shoes,1,1772,20.0,1066.8007905135373,Returning,Card
INV439,2025-01-06,S47,P6248,Clothing,3,2322,10.0,1691.748815489429,Returning,Cash
INV440,2025-12-11,S23,P7302,Shoes,3,824,0.0,460.9850283850357,New,Digital
INV441,2025-05-18,S30,P2219,Accessories,4,1893,20.0,1112.8596862209167,New,Digital
INV442,2024-12-09,S50,P8961,Accessories,1,897,20.0,670.9161640041651,,Card
INV443,2025-10-25,S21,P4846,Clothing,4,2925,10.0,1785.4936241983055,Returning,Cash
INV444,2025-08-24,S06,P1932,Accessories,3,571,0.0,394.8051448137109,Returning,Digital
INV445,2024-03-08,S23,P2493,Shoes,4,593,0.0,460.78031996751395,New,Digital
INV446,2025-07-26,S14,P3714,Accessories,3,1523,20.0,1002.0439505038277,New,Digital
INV447,2025-05-21,S22,P3534,Shoes,4,2761,0.0,2008.80622990031,New,Digital
INV448,2024-10-06,S06,P2430,Accessories,4,1288,10.0,653.4755516751973,New,Cash
INV449,2024-06-22,S09,P8548,Shoes,3,2310,0.0,1459.8500403807311,Returning,Card
INV450,2024-02-01,S46,P5052,Clothing,1,1573,0.0,918.0053410133006,Returning,Digital
INV451,2024-02-03,S25,P8630,Clothing,4,882,,589.3706986353866,New,Digital
INV452,2024-10-25,S15,P7009,Shoes,2,1289,30.0,914.1774127800384,Returning,Digital
INV453,2025-01-30,S42,P2212,Clothing,3,780,0.0,462.0364161068825,New,Card
INV454,2024-12-04,S33,P4468,Clothing,2,2748,20.0,2149.830809419067,New,Card
INV455,2025-01-05,S24,P1480,Accessories,4,1291,,674.0233446001729,New,Digital
INV456,2024-11-17,S34,P9525,Shoes,2,1429,10.0,1131.9528212701355,New,Card
INV457,2024-01-31,S33,P1996,Clothing,2,2276,30.0,1320.5071948665789,New,Digital
INV458,2024-04-06,S44,P5137,Accessories,1,2136,0.0,1390.5289293939168,New,Card
INV459,2024-09-10,S46,P1702,Accessories,4,2756,0.0,2064.4950875641257,Returning,Digital
INV460,2024-08-12,S06,P2192,Accessories,4,2249,10.0,1227.1494346687566,Returning,Cash
INV461,2025-07-21,S18,P9544,Clothing,2,1243,20.0,729.3228043284736,,Digital
INV462,2025-12-11,S11,P8372,Accessories,3,1301,30.0,785.3522791846779,Returning,Cash
INV463,2024-08-14,S45,P8616,Shoes,3,2386,10.0,1282.501393346428,Returning,Card
INV464,2024-03-28,S13,P5098,Clothing,2,2666,20.0,2046.7035563276797,Returning,Card
INV465,2024-02-05,S36,P3715,Accessories,1,1841,0.0,1409.9438974438256,Returning,Digital
INV466,2024-08-18,S03,P1059,Clothing,2,602,10.0,445.21962011769256,New,Digital
INV467,2025-04-21,S17,P4946,Clothing,1,1926,0.0,1270.355309076899,New,Card
INV468,2024-11-18,S26,P3582,Shoes,1,2254,10.0,1607.2242520762682,Returning,Card
INV469,2024-05-20,S31,P2134,Clothing,1,819,20.0,574.7343906170604,New,Digital
INV470,2024-10-24,S12,P5285,Clothing,2,2639,10.0,1375.5703582318692,New,Digital
INV471,2025-10-21,S16,P5286,Shoes,2,1531,0.0,808.3913160501048,Returning,Digital
INV472,2025-02-28,S37,P1849,Accessories,2,1854,0.0,1117.5846305277344,Returning,Card
INV473,2024-07-01,S48,P9796,Clothing,1,2286,20.0,1324.0432025087644,Returning,Cash
INV474,2025-02-21,S23,P4788,Clothing,4,898,,700.0783819833658,New,Cash
INV475,2024-06-08,S20,P7131,Clothing,1,1906,0.0,1327.367743308198,New,Cash
INV476,2025-05-13,S48,P8993,Accessories,2,2062,10.0,1623.244257807442,New,Cash
INV477,2025-11-03,S40,P8469,Accessories,2,1634,0.0,976.76129953558,Returning,Cash
INV478,2025-03-26,S01,P3074,Clothing,2,1691,10.0,952.8796418974707,Returning,Card
INV479,2025-08-05,S30,P4717,Clothing,2,2553,20.0,2035.5752407689042,New,Digital
INV480,2024-03-19,S27,P2077,Clothing,1,1839,30.0,1394.77642112691,Returning,Card
INV481,2024-12-04,S28,P7512,Accessories,3,949,0.0,607.0238549290315,New,Cash
INV482,2025-04-05,S01,P2459,Clothing,2,1056,20.0,792.1178033488861,New,Digital
INV483,2025-05-24,S36,P9211,Shoes,1,1131,0.0,742.5778649999334,Returning,Cash
INV484,2025-04-01,S23,P3058,Clothing,2,2179,20.0,1123.5118881076962,Returning,Digital
INV485,2025-10-14,S39,P6300,Clothing,2,1052,10.0,612.0205890077493,Returning,Card
INV486,2025-03-30,S50,P3392,Accessories,1,1655,10.0,904.5111682542596,New,Cash
INV487,2024-02-06,S46,P4929,Clothing,1,1917,20.0,1277.860637566647,Returning,Cash
INV488,2024-04-13,S18,P7949,Shoes,3,2874,10.0,1619.4254616178434,New,Card
INV489,2025-12-14,S13,P8407,Accessories,1,2328,0.0,1566.6716278541621,New,Digital
INV490,2025-12-02,S11,P1305,Accessories,2,645,20.0,440.23899631113835,Returning,Cash
INV491,2025-08-24,S48,P2511,Clothing,3,2777,30.0,2102.349270276596,Returning,Cash
INV492,2025-09-06,S03,P3541,Accessories,3,1451,0.0,964.219957932363,Returning,Digital
INV493,2025-06-15,S36,P7063,Clothing,2,2371,20.0,1620.4777877892375,New,Card
INV494,2025-03-04,S15,P4815,Clothing,3,2904,20.0,1971.9339178244404,Returning,Cash
INV495,2025-06-09,S33,P1030,Accessories,4,1119,0.0,748.2729421667027,New,Cash
INV496,2024-12-14,S22,P1596,Accessories,1,1288,,841.0944272689317,Returning,Cash
INV497,2025-03-15,S04,P2465,Accessories,3,2049,20.0,1104.3312608534022,Returning,Digital
INV498,2024-02-08,S38,P6434,Clothing,1,709,,403.27985142369727,New,Cash
INV499,2024-08-19,S08,P2620,Shoes,3,1774,30.0,1152.7116837361807,New,Digital
INV500,2024-06-16,S01,P5863,Accessories,2,2798,10.0,1648.0605677996814,New,Digital
INV501,2025-10-31,S48,P2162,Accessories,4,2340,10.0,1611.084137774722,Returning,Cash
INV502,2025-05-30,S09,P6128,Accessories,4,1467,10.0,800.6340724667357,Returning,Card
INV503,2024-08-09,S36,P9784,Accessories,4,1220,20.0,647.8982731210366,New,Digital
INV504,2024-01-12,S09,P7231,Accessories,3,716,,475.1938175126497,,Digital
INV505,2024-08-18,S06,P9699,Shoes,1,934,10.0,516.2245747706177,New,Card
INV506,2025-04-20,S34,P8300,Accessories,2,1317,0.0,807.1925101310296,Returning,Cash
INV507,2025-09-30,S26,P6876,Accessories,1,723,20.0,470.1017288694355,Returning,Card
INV508,2025-11-06,S18,P3251,Accessories,3,1768,0.0,912.2259675074757,New,Cash
INV509,2025-05-25,S34,P2012,Accessories,1,2637,30.0,1805.860358509784,Returning,Cash
INV510,2024-09-25,S10,P2214,Shoes,2,1851,20.0,1441.8036487386748,Returning,Digital
INV511,2025-05-02,S07,P9258,Clothing,2,913,10.0,550.9186580736805,New,Cash
INV512,2025-11-22,S32,P7099,Clothing,4,2372,10.0,1631.2558810791047,New,Digital
INV513,2024-04-25,S01,P7872,Shoes,3,905,10.0,664.3124454493185,New,Digital
INV514,2024-11-20,S38,P4559,Shoes,2,1578,20.0,1245.8644854440556,Returning,Card
INV515,2025-04-15,S40,P2674,Accessories,3,2405,10.0,1895.984473818726,New,Card
INV516,2024-07-08,S02,P3824,Shoes,1,1216,20.0,937.3420089375218,New,Card
INV517,2025-07-14,S36,P5184,Accessories,1,2913,20.0,2185.7319437702204,New,Cash
INV518,2025-11-04,S25,P2545,Clothing,1,1346,0.0,751.5619178606887,Returning,Card
INV519,2024-12-19,S18,P9072,Accessories,3,1228,,878.5522275767313,Returning,Cash
INV520,2024-03-13,S11,P3014,Clothing,1,2077,10.0,1439.062294691761,Returning,Card
INV521,2025-07-11,S04,P2632,Clothing,4,2745,20.0,2132.9996043766578,New,Cash
INV522,2024-10-15,S16,P8392,Shoes,2,1850,,1121.2048858007151,Returning,Card
INV523,2025-12-10,S14,P8024,Accessories,2,1669,,1056.9701907963906,Returning,Cash
INV524,2024-03-12,S47,P9597,Clothing,2,846,20.0,455.80607308965995,New,Digital
INV525,2025-12-17,S37,P8299,Accessories,3,609,10.0,304.8497755232737,New,Cash
INV526,2024-10-11,S13,P9301,Accessories,4,1995,10.0,1509.6575543547335,Returning,Card
INV527,2024-04-28,S02,P1218,Clothing,2,731,20.0,384.02014005819444,New,Card
INV528,2024-05-01,S21,P5913,Clothing,1,2540,10.0,1477.9942568692006,New,Digital
INV529,2025-04-13,S42,P7059,Accessories,2,2314,0.0,1424.7720564355943,New,Digital
INV530,2025-10-14,S24,P8589,Clothing,2,2348,30.0,1837.3398731658563,Returning,Digital
INV531,2025-03-03,S05,P2692,Accessories,3,2685,0.0,1672.7965004707671,New,Digital
INV532,2025-07-07,S34,P1111,Accessories,4,1741,10.0,1103.3057372530216,New,Digital
INV533,2025-07-08,S05,P2492,Accessories,3,2501,0.0,1884.6263840572058,New,Card
INV534,2024-02-22,S19,P7775,Accessories,1,2053,0.0,1526.8524705323907,New,Card
INV535,2025-07-10,S02,P3320,Shoes,3,760,10.0,478.8223936671809,Returning,Card
INV536,2024-01-25,S06,P2632,Accessories,2,2413,20.0,1614.7341945512965,Returning,Digital
INV537,2025-02-02,S19,P1741,Shoes,2,1872,10.0,1092.4256571784053,New,Cash
INV538,2025-02-20,S38,P2859,Accessories,1,2818,10.0,1701.7853953825731,New,Card
INV539,2024-10-17,S04,P7257,Shoes,3,2887,10.0,1473.744295094689,Returning,Cash
INV540,2025-05-04,S12,P6736,Shoes,3,606,10.0,456.5420733004585,Returning,Cash
INV541,2024-10-24,S14,P4939,Clothing,3,1411,,750.9751293500544,Returning,Digital
INV542,2025-10-27,S47,P4338,Accessories,4,2448,0.0,1587.6929151762904,Returning,Card
INV543,2024-01-04,S32,P9853,Accessories,1,2535,10.0,1498.8376619515511,Returning,Cash
INV544,2024-12-04,S02,P7937,Shoes,2,1841,0.0,1364.0593506050698,Returning,Cash
INV545,2025-06-23,S24,P4905,Shoes,4,2548,10.0,1474.7980352153286,Returning,Card
INV546,2024-10-08,S41,P6899,Clothing,1,2927,0.0,2259.3152140833668,New,Cash
INV547,2024-09-21,S21,P9635,Clothing,4,2522,30.0,1738.1630644481809,Returning,Digital
INV548,2024-08-03,S04,P3058,Clothing,3,2856,20.0,2190.472696855485,Returning,Digital
INV549,2024-04-20,S03,P3538,Shoes,2,725,,517.7177412054976,,Card
INV550,2024-01-14,S33,P8719,Clothing,2,2962,10.0,1809.569382423089,,Cash
INV551,2025-07-09,S34,P6545,Clothing,2,1230,20.0,973.7100275960354,New,Card
INV552,2025-11-07,S17,P6204,Clothing,2,1362,20.0,758.3286557524904,Returning,Card
INV553,2025-11-30,S38,P3866,Shoes,4,608,20.0,346.1861080768313,,Cash
INV554,2025-08-25,S36,P8318,Accessories,2,1781,0.0,1116.3604674474554,New,Cash
INV555,2024-09-02,S29,P9129,Accessories,1,2176,10.0,1431.6968273391908,,Digital
INV556,2025-09-17,S31,P9480,Accessories,1,1660,0.0,880.2363800524033,New,Card
INV557,2024-12-03,S46,P8522,Accessories,3,902,10.0,637.1411035190076,New,Card
INV558,2025-07-17,S09,P5513,Shoes,4,2200,10.0,1129.4748240772337,Returning,Card
INV559,2025-01-21,S02,P8714,Accessories,3,2557,0.0,1524.5003900528448,Returning,Digital
INV560,2024-09-06,S06,P6436,Shoes,3,1017,0.0,556.9401926147864,Returning,Card
INV561,2025-01-10,S31,P5102,Accessories,3,2679,10.0,1939.8124853158608,New,Cash
INV562,2024-12-13,S20,P7387,Shoes,1,1607,10.0,960.6844188780399,New,Digital
INV563,2024-05-16,S05,P5902,Accessories,2,1818,10.0,1346.3401725758797,New,Card
INV564,2024-03-03,S22,P7397,Clothing,3,2150,20.0,1335.375563967837,Returning,Cash
INV565,2025-12-09,S13,P1550,Accessories,2,2629,20.0,1760.5562549382578,New,Digital
INV566,2025-06-27,S14,P4554,Shoes,2,1368,30.0,957.6360644100374,Returning,Cash
INV567,2024-01-13,S31,P6052,Clothing,2,2853,0.0,2161.547980886376,New,Digital
INV568,2024-09-09,S48,P3243,Shoes,1,2563,20.0,1530.6564439262381,Returning,Card
INV569,2024-06-28,S42,P8995,Accessories,3,2734,0.0,1773.9862362970314,Returning,Card
INV570,2025-12-01,S50,P5494,Clothing,4,1005,10.0,570.6984743277093,Returning,Cash
INV571,2025-11-15,S50,P9133,Accessories,2,1839,20.0,1359.641746634591,New,Cash
INV572,2024-07-01,S46,P8230,Shoes,2,2375,,1272.624636737808,Returning,Card
